The following values were not passed to `accelerate launch` and had defaults used instead:
		More than one GPU was found, enabling multi-GPU training.
		If this was unintended please pass in `--num_processes=1`.
	`--num_machines` was set to a value of `1`
	`--mixed_precision` was set to a value of `'no'`
	`--dynamo_backend` was set to a value of `'no'`
To avoid this warning pass in values for each of the problematic parameters or run `accelerate config`.
2026-05-01 14:02:32,190 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_10
2026-05-01 14:02:33,210 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,211 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,212 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,215 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,219 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,220 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,221 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,225 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,229 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,235 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,238 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,300 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,301 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,302 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,306 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,307 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,309 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,310 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,330 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-01 14:02:33,340 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/PKU-Alignment/BeaverTails/8401fe609d288129cc684a9b3be6a93e41cfe678/README.md "HTTP/1.1 200 OK"
2026-05-01 14:02:33,380 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,397 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,399 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,400 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,404 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,405 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,405 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,406 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,459 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,459 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,460 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,463 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,466 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,466 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,476 | INFO | httpx | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/PKU-Alignment/BeaverTails/PKU-Alignment/BeaverTails.py "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,482 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,509 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,510 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,514 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,515 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,518 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,519 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,528 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,533 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/revision/8401fe609d288129cc684a9b3be6a93e41cfe678 "HTTP/1.1 200 OK"
2026-05-01 14:02:33,579 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/.huggingface.yaml "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,597 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,597 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,597 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,603 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,605 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,606 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,607 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,650 | INFO | httpx | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=PKU-Alignment/BeaverTails "HTTP/1.1 200 OK"
2026-05-01 14:02:33,651 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,653 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,655 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,658 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,661 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,666 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,704 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,704 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,704 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,710 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,710 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F330k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,712 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,715 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,718 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,753 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,755 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,755 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,760 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/PKU-Alignment/BeaverTails/tree/8401fe609d288129cc684a9b3be6a93e41cfe678/round0%2F30k?recursive=false&expand=false "HTTP/1.1 200 OK"
2026-05-01 14:02:33,761 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,765 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,768 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,810 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,812 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:33,898 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/datasets/PKU-Alignment/BeaverTails/resolve/8401fe609d288129cc684a9b3be6a93e41cfe678/dataset_infos.json "HTTP/1.1 404 Not Found"
2026-05-01 14:02:34,752 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
`torch_dtype` is deprecated! Use `dtype` instead!
2026-05-01 14:02:34,786 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
`torch_dtype` is deprecated! Use `dtype` instead!
2026-05-01 14:02:34,808 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 14:02:34,819 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
`torch_dtype` is deprecated! Use `dtype` instead!
2026-05-01 14:02:34,837 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
